day,coefficient_name,coefficient_value,rep_var,target,replicate,temperature,nutrients,composition,theta,sample_ID
44.32,∂S/∂C,-0.19287312048180041,CS_Tmp_22_25_Nut0.01,S,2,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_2
46.6,∂S/∂C,-0.28576205669183913,CS_Tmp_22_25_Nut0.01,S,2,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_2
48.88,∂S/∂C,-0.32501799518322516,CS_Tmp_22_25_Nut0.01,S,2,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_2
51.16,∂S/∂C,-0.33105966558817296,CS_Tmp_22_25_Nut0.01,S,2,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_2
53.44,∂S/∂C,-0.33241681208610907,CS_Tmp_22_25_Nut0.01,S,2,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_2
55.72,∂S/∂C,-0.32585596648247317,CS_Tmp_22_25_Nut0.01,S,2,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_2
58,∂S/∂C,-0.2993020994434526,CS_Tmp_22_25_Nut0.01,S,2,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_2
0,∂S/∂C,-0.21484145920942288,CS_Tmp_22_25_Nut0.01,S,2,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_2
1,∂S/∂C,NA,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
3.28,∂S/∂C,0.08669694350524894,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
5.56,∂S/∂C,-0.344852134343006,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
7.84,∂S/∂C,-0.19398884149461976,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
10.12,∂S/∂C,-0.6714189988566559,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
12.4,∂S/∂C,1.0341367035118951,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
14.68,∂S/∂C,-0.030904349072711175,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
16.96,∂S/∂C,0.21640571954635576,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
19.24,∂S/∂C,-0.3332328315450968,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
21.52,∂S/∂C,-0.42881419762781264,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
23.8,∂S/∂C,-0.29962816949763793,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
26.08,∂S/∂C,-0.16339017139135523,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
28.36,∂S/∂C,-0.04723745508526967,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
30.64,∂S/∂C,0.03360186786807222,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
32.92,∂S/∂C,0.07402584624282675,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
35.2,∂S/∂C,0.07679724438285081,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
37.48,∂S/∂C,0.050394581125518895,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
39.76,∂S/∂C,0.006462285198919871,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
42.04,∂S/∂C,-0.040089480966566275,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
44.32,∂S/∂C,-0.07017752271835677,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
46.6,∂S/∂C,-0.08116687900074802,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
48.88,∂S/∂C,-0.08199411894853578,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
51.16,∂S/∂C,-0.07961578740729829,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
53.44,∂S/∂C,-0.07743287304139164,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
55.72,∂S/∂C,-0.07748810829356594,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
58,∂S/∂C,-0.08502559297551054,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
60.28,∂S/∂C,-0.07641285316668654,CS_Tmp_22_25_Nut0.01,S,3,22-25,0.01,CS,3,CS_Tmp_22_25_Nut0.01_3
1,∂C/∂S,NA,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
3.28,∂C/∂S,-1.8975912541911908,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
5.56,∂C/∂S,1.4729652223599823,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
7.84,∂C/∂S,0.9831698452760421,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
10.12,∂C/∂S,-0.01246032585663645,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
12.4,∂C/∂S,-0.058940204475689636,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
14.68,∂C/∂S,-0.005634908005205733,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
16.96,∂C/∂S,-0.02315841550522768,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
19.24,∂C/∂S,-0.0317225127336941,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
21.52,∂C/∂S,-0.028546809477211083,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
23.8,∂C/∂S,-0.031210812147689976,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
26.08,∂C/∂S,-0.13020940638154457,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
28.36,∂C/∂S,-0.04189554989979172,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
30.64,∂C/∂S,-0.009432576630097875,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
32.92,∂C/∂S,-0.019046940086969444,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
35.2,∂C/∂S,-0.5817386101376307,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
37.48,∂C/∂S,-0.028349650094638412,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
39.76,∂C/∂S,-0.0016947034868814229,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
42.04,∂C/∂S,-0.38891761971729377,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
44.32,∂C/∂S,-0.749877191545492,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
46.6,∂C/∂S,0.017046857561885294,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
48.88,∂C/∂S,0.013749956004493646,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
51.16,∂C/∂S,-0.6491726079271459,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
53.44,∂C/∂S,0.009062962778626615,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
55.72,∂C/∂S,0.059822573956314365,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
58,∂C/∂S,-0.4520918093888806,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
0,∂C/∂S,0.1022517068747048,CS_Tmp_25_28_Nut0.75,C,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
1,∂C/∂S,NA,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
3.28,∂C/∂S,-1.7732899917766378,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
5.56,∂C/∂S,0.7560376587719655,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
7.84,∂C/∂S,1.4608232960441285,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
10.12,∂C/∂S,0.00896100615791351,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
12.4,∂C/∂S,-0.03207382400925571,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
14.68,∂C/∂S,-0.02409093784795046,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
16.96,∂C/∂S,-0.021482990168048187,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
19.24,∂C/∂S,-0.03362589290380035,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
21.52,∂C/∂S,-0.014471773027936993,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
23.8,∂C/∂S,-0.02014680341190439,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
26.08,∂C/∂S,-0.5625986657077535,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
28.36,∂C/∂S,-0.24004580204359383,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
30.64,∂C/∂S,-0.010480422827155167,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
32.92,∂C/∂S,-0.022080341458482866,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
35.2,∂C/∂S,-0.5866277756225591,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
37.48,∂C/∂S,-0.026748691834819205,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
39.76,∂C/∂S,-0.002675309038451916,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
42.04,∂C/∂S,-0.35468946668308077,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
44.32,∂C/∂S,-0.6792257737508687,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
46.6,∂C/∂S,0.013021475109684717,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
48.88,∂C/∂S,0.010701310803722396,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
51.16,∂C/∂S,-0.5496917913797907,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
53.44,∂C/∂S,0.011586592578556154,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
55.72,∂C/∂S,0.05120679457914065,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
58,∂C/∂S,-0.33026560557641166,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
0,∂C/∂S,0.07475666522104304,CS_Tmp_25_28_Nut0.75,C,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
1,∂C/∂S,NA,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
3.28,∂C/∂S,-0.5666260141862108,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
5.56,∂C/∂S,0.7380929319171008,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
7.84,∂C/∂S,1.0168344244294358,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
10.12,∂C/∂S,-0.16224510795403468,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
12.4,∂C/∂S,-0.09639076195178356,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
14.68,∂C/∂S,-0.012126676396091877,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
16.96,∂C/∂S,-0.026996200430434263,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
19.24,∂C/∂S,-0.05248134081548041,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
21.52,∂C/∂S,-0.04713335482689432,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
23.8,∂C/∂S,-0.02505132081722891,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
26.08,∂C/∂S,-0.4322766622352635,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
28.36,∂C/∂S,-0.061226636641404875,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
30.64,∂C/∂S,-0.011775167994576063,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
32.92,∂C/∂S,-0.007863195885552898,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
35.2,∂C/∂S,-0.3963217017244195,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
37.48,∂C/∂S,-0.017568436632883766,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
39.76,∂C/∂S,-0.002825352953949846,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
42.04,∂C/∂S,-0.3606404615598462,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
44.32,∂C/∂S,-0.7561970943861871,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
46.6,∂C/∂S,0.022211914414031024,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
48.88,∂C/∂S,0.0035650572299646688,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
51.16,∂C/∂S,-0.8096936453646174,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
53.44,∂C/∂S,0.030208381060994882,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
55.72,∂C/∂S,0.12157260260976589,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
58,∂C/∂S,-0.5813528910428237,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
60.28,∂C/∂S,0.1763287802014295,CS_Tmp_25_28_Nut0.75,C,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
1,∂S/∂C,NA,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
3.28,∂S/∂C,0.41262702387986855,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
5.56,∂S/∂C,-0.33362197796339876,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
7.84,∂S/∂C,0.14840402725555693,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
10.12,∂S/∂C,-2.4236132061644335,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
12.4,∂S/∂C,-0.9938672206998728,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
14.68,∂S/∂C,-2.2080178372332036,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
16.96,∂S/∂C,-0.4563397856624074,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
19.24,∂S/∂C,-1.2922208812109317,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
21.52,∂S/∂C,-1.8539611554314295,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
23.8,∂S/∂C,-1.1141373363418203,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
26.08,∂S/∂C,-0.3326837506602269,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
28.36,∂S/∂C,-0.39910013890460877,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
30.64,∂S/∂C,-0.33946697733143216,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
32.92,∂S/∂C,-0.15933279175233353,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
35.2,∂S/∂C,0.027525970520667766,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
37.48,∂S/∂C,0.18465071550232545,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
39.76,∂S/∂C,0.2951130100468239,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
42.04,∂S/∂C,0.35553850082079513,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
44.32,∂S/∂C,0.3819733291169258,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
46.6,∂S/∂C,0.392239671204551,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
48.88,∂S/∂C,0.2937279252492289,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
51.16,∂S/∂C,0.2572068762109497,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
53.44,∂S/∂C,0.23612412462696938,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
55.72,∂S/∂C,0.196458998212287,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
58,∂S/∂C,0.1916491635959972,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
0,∂S/∂C,0.2106096499963702,CS_Tmp_25_28_Nut0.75,S,1,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_1
1,∂S/∂C,NA,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
3.28,∂S/∂C,0.24231421771904463,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
5.56,∂S/∂C,-0.5497194313099918,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
7.84,∂S/∂C,-0.16700672134204972,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
10.12,∂S/∂C,-1.7749858255523985,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
12.4,∂S/∂C,-1.7509609898141916,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
14.68,∂S/∂C,-1.5974924815759053,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
16.96,∂S/∂C,-1.2682182925123795,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
19.24,∂S/∂C,-1.5120052637986177,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
21.52,∂S/∂C,-1.6535319537882975,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
23.8,∂S/∂C,-0.7173431998993511,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
26.08,∂S/∂C,-0.6682927157747153,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
28.36,∂S/∂C,-0.4891385158196784,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
30.64,∂S/∂C,-0.34724877151051015,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
32.92,∂S/∂C,-0.16788288799611228,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
35.2,∂S/∂C,0.02740203276220577,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
37.48,∂S/∂C,0.19359567787988982,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
39.76,∂S/∂C,0.30770269455121574,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
42.04,∂S/∂C,0.3653155424713158,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
44.32,∂S/∂C,0.3876504734013772,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
46.6,∂S/∂C,0.3555094920951367,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
48.88,∂S/∂C,0.3092929229230713,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
51.16,∂S/∂C,0.3243871526482713,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
53.44,∂S/∂C,0.27839863889336486,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
55.72,∂S/∂C,0.2250071097040121,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
58,∂S/∂C,0.20562119979141025,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
0,∂S/∂C,0.21571358640625543,CS_Tmp_25_28_Nut0.75,S,2,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_2
1,∂S/∂C,NA,CS_Tmp_25_28_Nut0.75,S,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
3.28,∂S/∂C,1.1010335251478254,CS_Tmp_25_28_Nut0.75,S,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
5.56,∂S/∂C,-0.24133448036905758,CS_Tmp_25_28_Nut0.75,S,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
7.84,∂S/∂C,-0.11294130937733689,CS_Tmp_25_28_Nut0.75,S,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
10.12,∂S/∂C,-1.6503756815635227,CS_Tmp_25_28_Nut0.75,S,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
12.4,∂S/∂C,-1.0507402330095699,CS_Tmp_25_28_Nut0.75,S,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
14.68,∂S/∂C,-2.859201315000736,CS_Tmp_25_28_Nut0.75,S,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
16.96,∂S/∂C,-1.0232121428575374,CS_Tmp_25_28_Nut0.75,S,3,25-28,0.75,CS,3,CS_Tmp_25_28_Nut0.75_3
